t,root_x,root_y,root_z,action_min,action_max,action_mean
0.9020,0.208973,-0.002693,0.797759,-1.527262,2.083254,-0.001608
0.9220,0.220369,-0.005501,0.800288,-0.941392,1.795506,-0.006046
0.9420,0.231781,-0.008979,0.802076,-0.975091,1.651878,-0.005615
0.9620,0.244048,-0.012442,0.803339,-1.540060,1.461217,0.068443
0.9820,0.257221,-0.015771,0.805401,-1.902660,2.818404,0.085817
1.0020,0.270652,-0.018753,0.809649,-2.090602,2.709834,0.083745
1.0220,0.284182,-0.021803,0.815116,-1.995504,2.156536,0.024885
1.0420,0.297912,-0.024686,0.820257,-1.730379,1.626224,-0.054916
1.0620,0.312001,-0.027151,0.823761,-1.377949,1.694320,-0.057988
1.0820,0.326396,-0.028982,0.824749,-1.187568,1.587071,-0.034873
1.1020,0.341192,-0.030367,0.823610,-1.321233,1.782824,-0.021239
1.1220,0.356354,-0.031582,0.821409,-1.343729,1.924954,-0.015807
1.1420,0.371902,-0.032464,0.819289,-1.422059,1.913621,0.002871
1.1620,0.387714,-0.033358,0.816884,-1.361318,2.123038,0.066979
1.1820,0.403710,-0.033806,0.813720,-1.116000,2.248341,0.128965
1.2020,0.420337,-0.033348,0.809735,-0.600890,2.288265,0.180853
1.2220,0.437807,-0.031876,0.805088,-0.521073,1.869542,0.181687
1.2420,0.454622,-0.031563,0.802873,-1.176930,1.756859,0.024656
1.2620,0.471131,-0.031502,0.803690,-1.574730,1.827651,-0.030990
1.2820,0.486882,-0.031155,0.806921,-1.475705,1.505829,-0.008378
1.3020,0.501576,-0.031002,0.811978,-1.530928,1.278978,-0.012625
1.3220,0.515402,-0.031189,0.817552,-1.559194,1.586208,0.008234
1.3420,0.528712,-0.031525,0.822612,-1.398501,1.771515,0.017171
1.3620,0.541670,-0.032016,0.826631,-1.115800,1.773976,0.007957
1.3820,0.554326,-0.032780,0.829628,-1.189738,1.594227,-0.001132
1.4020,0.566941,-0.033897,0.831791,-1.296102,1.031602,-0.001382
1.4220,0.579745,-0.035427,0.833600,-1.447591,0.885791,-0.030458
1.4420,0.592865,-0.037491,0.835235,-1.630006,1.270406,-0.048045
1.4620,0.606225,-0.040038,0.836713,-1.771902,1.535993,-0.054591
1.4820,0.619794,-0.042903,0.838091,-1.902852,1.633977,-0.055482
1.5020,0.633621,-0.046062,0.839297,-1.941488,1.557273,-0.055564
1.5220,0.647820,-0.049512,0.840314,-1.892661,1.382576,-0.058955
1.5420,0.662443,-0.053226,0.841015,-1.740958,1.225088,-0.055583
1.5620,0.677503,-0.057202,0.841130,-1.511429,1.068854,-0.045007
1.5820,0.692976,-0.061474,0.840379,-1.241073,0.992472,-0.031773
1.6020,0.708755,-0.066022,0.838506,-0.915860,0.961599,-0.009879
1.6220,0.724726,-0.070822,0.835141,-0.864434,0.943367,0.017638
1.6420,0.740757,-0.075535,0.830413,-0.993528,1.071617,0.054200
1.6620,0.756192,-0.079243,0.826438,-1.430068,1.835725,0.019801
1.6820,0.769906,-0.081276,0.825396,-1.615516,1.898315,-0.000867
1.7020,0.782811,-0.083255,0.826474,-1.497173,1.449637,-0.023897
1.7220,0.795262,-0.085363,0.828746,-1.400485,1.248077,-0.053466
1.7420,0.807420,-0.087443,0.831211,-1.274251,1.700675,-0.057454
1.7620,0.819341,-0.089319,0.833372,-1.421497,1.954587,-0.061234
1.7820,0.831132,-0.090916,0.835206,-1.443330,1.967069,-0.063448
1.8020,0.842970,-0.092268,0.836778,-1.411036,1.808496,-0.054238
1.8220,0.854892,-0.093340,0.838098,-1.414362,1.558008,-0.046725
1.8420,0.866852,-0.094109,0.839267,-1.409059,1.273829,-0.030237
1.8620,0.878968,-0.094626,0.840492,-1.440287,0.911282,-0.020067
1.8820,0.891286,-0.094910,0.841934,-1.490314,0.917593,-0.020389
1.9020,0.903908,-0.094975,0.843520,-1.578180,1.044143,-0.029684
1.9220,0.916847,-0.094817,0.845080,-1.661751,1.099118,-0.039398
1.9420,0.930137,-0.094410,0.846468,-1.703942,1.118583,-0.040479
1.9620,0.943802,-0.093714,0.847568,-1.734081,1.077465,-0.039229
1.9820,0.957888,-0.092707,0.848221,-1.685988,1.031224,-0.030475
