t,root_x,root_y,root_z,action_min,action_max,action_mean
0.9020,0.196047,0.013164,0.819122,-2.275970,3.834458,0.000838
0.9220,0.204672,0.017111,0.824329,-2.211758,4.681554,0.076753
0.9420,0.213820,0.019083,0.830260,-1.744191,4.876726,0.144871
0.9620,0.223373,0.018749,0.836097,-1.563409,4.442517,0.149673
0.9820,0.233763,0.016409,0.841993,-1.580892,3.985152,0.084447
1.0020,0.245024,0.012869,0.848596,-1.687988,3.729864,0.022455
1.0220,0.256756,0.008719,0.856016,-1.552173,3.381868,0.008027
1.0420,0.268058,0.003630,0.864708,-1.004826,3.933354,-0.023181
1.0620,0.278552,-0.002745,0.875642,-1.093997,3.193850,-0.021270
1.0820,0.288644,-0.009557,0.887790,-1.088196,2.687325,0.003888
1.1020,0.299689,-0.015505,0.897928,-0.889972,1.593596,0.026762
1.1220,0.312291,-0.020895,0.903951,-0.560338,0.777645,0.072296
1.1420,0.325810,-0.026777,0.905476,-0.868399,1.238578,0.054560
1.1620,0.339916,-0.033137,0.901985,-0.953759,1.914991,0.015366
1.1820,0.354342,-0.039369,0.893339,-1.119925,2.517676,-0.009214
1.2020,0.368950,-0.045474,0.879602,-1.481565,3.117344,0.004926
1.2220,0.383631,-0.051485,0.860727,-1.646430,3.646954,0.005375
1.2420,0.398561,-0.057266,0.836724,-1.749064,3.855904,0.004602
1.2620,0.408709,-0.058787,0.812780,-2.013969,3.159289,-0.059226
1.2820,0.412180,-0.052993,0.799825,-2.229261,2.361027,-0.146126
1.3020,0.417031,-0.045560,0.794047,-1.996427,1.378075,-0.131544
1.3220,0.423288,-0.037680,0.792258,-1.584868,1.226421,-0.075294
1.3420,0.430521,-0.029474,0.791765,-0.897087,0.691922,-0.026003
1.3620,0.439227,-0.020594,0.790288,-1.129788,0.618367,-0.010001
1.3820,0.447509,-0.011909,0.787366,-1.787507,0.969282,-0.089837
1.4020,0.454015,-0.006703,0.787990,-1.806120,1.367830,-0.130084
1.4220,0.461627,-0.003414,0.792423,-1.708294,1.380962,-0.119074
1.4420,0.470306,-0.000851,0.799725,-1.582511,1.540100,-0.088527
1.4620,0.479560,0.001334,0.809003,-1.239545,1.721163,-0.022412
1.4820,0.489084,0.003106,0.819158,-0.992675,1.750707,-0.002693
1.5020,0.498488,0.004422,0.829071,-0.818121,1.436985,-0.011826
1.5220,0.507776,0.005450,0.838100,-0.818054,1.245919,-0.044134
1.5420,0.516856,0.006499,0.845577,-0.727652,1.623838,-0.040576
1.5620,0.525375,0.007554,0.851163,-0.607033,1.940356,-0.025801
1.5820,0.533049,0.008401,0.854756,-0.595228,1.909090,-0.007122
1.6020,0.539821,0.008633,0.856470,-0.535632,1.950127,0.021250
1.6220,0.545710,0.008134,0.856453,-0.793858,2.059361,0.058486
1.6420,0.550734,0.006760,0.854898,-1.034461,1.733484,0.091497
1.6620,0.555245,0.004405,0.851415,-1.281069,2.075928,0.080749
1.6820,0.559733,0.001983,0.845444,-1.222247,2.658905,0.072076
1.7020,0.564537,0.002590,0.840602,-1.638853,2.155933,0.069524
1.7220,0.569507,0.005413,0.838884,-1.809622,1.797076,0.024723
1.7420,0.575096,0.008968,0.839661,-1.670866,1.909055,-0.010762
1.7620,0.581491,0.012584,0.841313,-1.320051,2.368636,0.013879
1.7820,0.588020,0.016603,0.842985,-0.941460,2.822825,0.072431
1.8020,0.594498,0.021550,0.844397,-0.939109,3.022440,0.111832
1.8220,0.601146,0.027697,0.845752,-0.721641,2.846819,0.103222
1.8420,0.608377,0.034963,0.846853,-0.650816,2.389848,0.099227
1.8620,0.616526,0.043431,0.846782,-1.002882,1.905157,0.093981
1.8820,0.625376,0.052759,0.844249,-1.102464,3.108947,0.048166
1.9020,0.632824,0.061222,0.841882,-1.192048,3.118788,0.035800
1.9220,0.638996,0.068689,0.841624,-1.006990,2.897026,0.047449
1.9420,0.644516,0.075767,0.842985,-0.746429,2.818222,0.059721
1.9620,0.649433,0.082570,0.844851,-0.675335,2.612851,0.072719
1.9820,0.653555,0.088795,0.846545,-0.559639,2.464355,0.078691
2.0020,0.656844,0.094363,0.847681,-0.461090,2.200355,0.069764
2.0220,0.659370,0.099517,0.848020,-0.740055,1.675744,0.054124
2.0420,0.661418,0.104305,0.847110,-0.896092,1.053581,0.053017
2.0620,0.663532,0.108785,0.844193,-1.044420,1.220286,0.031476
2.0820,0.666174,0.113250,0.838572,-1.125029,1.063012,0.015465
2.1020,0.669326,0.120260,0.832954,-1.685609,1.013402,0.009160
2.1220,0.672398,0.128966,0.829446,-2.095845,1.390348,-0.028351
2.1420,0.675481,0.137415,0.827625,-1.800222,1.139860,-0.047786
2.1620,0.678811,0.145546,0.826845,-1.181616,0.665975,-0.039319
2.1820,0.682328,0.153693,0.825992,-0.461517,0.837699,-0.020424
2.2020,0.686038,0.162368,0.824265,-1.500379,0.720902,-0.047219
2.2220,0.690477,0.172075,0.820827,-1.780990,0.519895,-0.097416
2.2420,0.692751,0.181268,0.820211,-1.660032,0.987176,-0.118146
2.2620,0.695072,0.189288,0.823083,-1.458867,1.188632,-0.089682
2.2820,0.698026,0.196634,0.827609,-1.295806,1.145558,-0.071596
2.3020,0.701356,0.203597,0.832500,-1.054344,0.978614,-0.036350
2.3220,0.704875,0.210410,0.836837,-0.859205,1.157469,0.010150
2.3420,0.708113,0.217016,0.840047,-0.717388,1.346155,0.030752
2.3620,0.710801,0.223284,0.841970,-0.559663,1.349281,0.034927
2.3820,0.713097,0.229137,0.842363,-0.600812,1.421185,0.055270
2.4020,0.714978,0.234550,0.841022,-0.779843,1.418208,0.068063
2.4220,0.716471,0.239688,0.837757,-0.851762,1.257619,0.063332
2.4420,0.718030,0.246144,0.833734,-0.843314,1.055933,0.071782
2.4620,0.719555,0.254364,0.830596,-0.981434,0.671161,0.065577
2.4820,0.721125,0.263434,0.828276,-1.308836,0.683175,0.026618
2.5020,0.723041,0.272410,0.826009,-1.396294,0.712296,-0.017186
2.5220,0.725256,0.281020,0.823414,-0.979441,0.626805,-0.030668
2.5420,0.727726,0.289773,0.820280,-0.857651,0.588817,-0.028162
2.5620,0.729805,0.299260,0.818358,-1.637562,0.810423,-0.076585
2.5820,0.732030,0.308851,0.818915,-1.784306,0.984582,-0.095240
2.6020,0.734543,0.318167,0.822188,-1.682767,0.939686,-0.090033
2.6220,0.737288,0.326829,0.827444,-1.491286,0.958599,-0.060501
2.6420,0.740361,0.334711,0.833180,-1.097152,1.088438,-0.003293
2.6620,0.743494,0.342079,0.837630,-0.693624,1.199903,0.049885
2.6820,0.746184,0.349355,0.839211,-1.194083,0.767144,0.073485
2.7020,0.748275,0.356391,0.836876,-1.271744,0.984601,0.033279
2.7220,0.750118,0.363024,0.830445,-0.865055,1.001668,0.008790
2.7420,0.752084,0.371670,0.822199,-0.742747,1.267246,0.003758
2.7620,0.754546,0.383891,0.815544,-1.120550,1.429123,0.005493
2.7820,0.756261,0.397101,0.812856,-1.578366,1.487096,-0.048013
2.8020,0.757498,0.409854,0.815286,-1.451481,1.763429,-0.066400
2.8220,0.759054,0.421304,0.821299,-1.543695,1.528864,-0.082680
2.8420,0.760660,0.431439,0.828780,-1.232066,1.155063,-0.028421
2.8620,0.762450,0.440560,0.835312,-0.674922,0.816875,0.036264
2.8820,0.764292,0.448984,0.838658,-1.392557,0.713599,0.069523
2.9020,0.765538,0.456586,0.837584,-1.395322,1.251745,0.021363
2.9220,0.766336,0.464140,0.832207,-0.808822,1.153901,-0.020550
2.9420,0.767508,0.474743,0.825047,-0.614668,1.258692,-0.002261
2.9620,0.769658,0.488173,0.818409,-1.306242,0.941083,-0.018405
2.9820,0.770841,0.502409,0.814509,-1.590020,0.825454,-0.079234
3.0020,0.771151,0.516097,0.816040,-1.429049,1.049442,-0.095781
3.0220,0.772040,0.528436,0.820726,-1.498555,0.874717,-0.096350
3.0420,0.773383,0.539332,0.826521,-1.650795,0.761170,-0.059608
3.0620,0.774827,0.548885,0.832003,-1.573946,0.686708,-0.037643
3.0820,0.776301,0.557650,0.836523,-1.334426,0.593197,-0.020354
3.1020,0.777837,0.566034,0.839629,-0.871463,0.362935,-0.010295
3.1220,0.779341,0.574503,0.840725,-0.532529,0.468344,-0.013591
3.1420,0.780769,0.583006,0.838907,-0.825047,0.582682,0.038613
3.1620,0.781694,0.591583,0.833398,-0.939533,0.828960,0.049929
3.1820,0.782482,0.601048,0.824561,-1.098195,0.784583,0.029162
3.2020,0.784514,0.614454,0.817037,-1.584785,0.811089,-0.021788
3.2220,0.786999,0.628844,0.811409,-1.571068,0.583187,-0.088292
3.2420,0.789818,0.642491,0.807328,-1.653363,0.925181,-0.134558
3.2620,0.792799,0.655543,0.805637,-2.728731,1.083766,-0.215198
3.2820,0.795324,0.668680,0.808296,-2.390924,0.913420,-0.194795
3.3020,0.797564,0.681451,0.815341,-2.490764,0.445598,-0.170144
3.3220,0.801337,0.692942,0.823358,-1.695862,0.970388,-0.085479
3.3420,0.806067,0.702351,0.828381,-3.809651,3.984471,0.123323
3.3620,0.809089,0.710489,0.826864,-1.473478,3.002667,0.013038
3.3820,0.811091,0.720433,0.821508,-1.399022,1.715640,-0.094545
3.4020,0.814116,0.733797,0.817246,-1.210502,1.193697,-0.083059
3.4220,0.818000,0.748502,0.813291,-1.806224,1.201432,-0.084100
3.4420,0.822649,0.763520,0.807817,-1.654911,1.474986,-0.027352
3.4620,0.825064,0.778995,0.801894,-1.292530,0.841566,-0.086500
3.4820,0.824180,0.792609,0.801684,-1.252774,1.190658,-0.094996
3.5020,0.823564,0.803779,0.804086,-1.555387,1.838140,-0.090582
3.5220,0.822878,0.813562,0.807895,-1.426048,1.792029,-0.062825
3.5420,0.822244,0.822119,0.813235,-1.440773,1.729890,-0.059662
3.5620,0.821804,0.829782,0.819589,-1.627496,1.688615,-0.076542
3.5820,0.821288,0.836888,0.826649,-1.319483,1.361235,-0.090302
3.6020,0.820695,0.843635,0.834413,-1.215030,1.024157,-0.102897
3.6220,0.820443,0.849939,0.841930,-1.082242,0.897288,-0.109658
3.6420,0.820654,0.856110,0.848420,-1.003610,0.842611,-0.117499
3.6620,0.820987,0.862305,0.853380,-1.097466,0.821606,-0.112632
3.6820,0.820851,0.868316,0.856668,-1.198672,0.757885,-0.099100
3.7020,0.819895,0.874064,0.858603,-1.095530,0.750272,-0.087479
3.7220,0.818252,0.879416,0.859295,-0.973524,0.614116,-0.071109
3.7420,0.816029,0.884359,0.858564,-1.213867,0.730395,-0.057287
3.7620,0.813151,0.888905,0.856179,-1.498949,0.811732,-0.050146
3.7820,0.809742,0.893000,0.851708,-1.764928,0.909981,-0.027677
3.8020,0.806225,0.897183,0.844482,-2.128078,1.419332,-0.010025
3.8220,0.804725,0.906131,0.840135,-2.305598,2.459995,-0.060821
3.8420,0.804791,0.915542,0.838929,-2.241189,2.443820,-0.124628
3.8620,0.806135,0.924415,0.840326,-2.052083,1.990541,-0.135504
3.8820,0.808477,0.932650,0.843531,-1.669036,1.424213,-0.082819
3.9020,0.811023,0.940165,0.846947,-1.343443,0.776791,-0.022663
3.9220,0.813512,0.947476,0.848886,-1.145827,0.696190,0.006811
3.9420,0.816388,0.955050,0.848279,-1.028792,0.596259,-0.003726
3.9620,0.820287,0.962952,0.844800,-0.951542,0.550077,-0.047687
3.9820,0.825293,0.971450,0.838897,-1.008057,0.475143,-0.087809
4.0020,0.830904,0.980804,0.831781,-1.547301,0.452732,-0.125195
4.0220,0.833314,0.991703,0.828632,-2.178899,1.002632,-0.167680
4.0420,0.834125,1.001947,0.829849,-2.288007,1.285936,-0.133985
4.0620,0.835231,1.010694,0.833756,-2.131872,1.176137,-0.109854
4.0820,0.836448,1.018070,0.839252,-1.915992,1.178475,-0.086239
4.1020,0.837576,1.024267,0.845161,-1.679999,0.886976,-0.072873
4.1220,0.838778,1.029655,0.850572,-1.467453,0.659322,-0.061244
4.1420,0.840049,1.034537,0.854836,-1.099649,0.409400,-0.045328
4.1620,0.841427,1.039105,0.857067,-0.777549,0.374761,-0.065205
4.1820,0.843018,1.043759,0.856810,-0.793877,0.459975,-0.074886
4.2020,0.844402,1.048772,0.854317,-0.993829,0.607672,-0.079162
4.2220,0.845064,1.054233,0.850319,-1.121675,0.654033,-0.087836
4.2420,0.845013,1.060124,0.845630,-1.227156,0.710881,-0.084773
4.2620,0.844419,1.066309,0.840717,-1.455517,0.848327,-0.071529
4.2820,0.844554,1.074326,0.837587,-1.725432,0.548426,-0.075849
4.3020,0.846417,1.083201,0.838308,-1.974702,0.710387,-0.052460
4.3220,0.848980,1.090602,0.840017,-2.038418,2.279447,-0.029769
4.3420,0.851842,1.097651,0.842012,-1.713313,2.054163,-0.099223
4.3620,0.855460,1.104466,0.844416,-1.416005,1.556675,-0.082970
4.3820,0.859619,1.110934,0.846246,-1.159014,0.922847,-0.028754
4.4020,0.863805,1.117182,0.846428,-1.035764,1.078527,-0.005219
4.4220,0.868195,1.123592,0.844324,-0.842077,1.072415,0.004410
4.4420,0.873797,1.130409,0.839802,-0.764263,0.816556,-0.018915
4.4620,0.880768,1.137499,0.833115,-1.038680,0.681566,-0.065771
4.4820,0.887578,1.145550,0.826955,-1.550231,0.487023,-0.131649
4.5020,0.891735,1.154642,0.825756,-1.913855,0.951643,-0.149180
4.5220,0.895445,1.162411,0.828146,-1.939042,1.118425,-0.114311
4.5420,0.899382,1.168938,0.832554,-1.797583,0.918750,-0.084226
4.5620,0.903301,1.174584,0.837950,-1.631104,0.876198,-0.064304
4.5820,0.907111,1.179500,0.843385,-1.453667,0.720154,-0.062643
4.6020,0.910990,1.183896,0.848172,-1.290972,0.673905,-0.054563
4.6220,0.914987,1.187948,0.851680,-1.154111,0.578349,-0.050450
4.6420,0.918996,1.191826,0.853426,-1.044272,0.559557,-0.051722
4.6620,0.922915,1.195733,0.853487,-1.053319,0.535100,-0.042797
4.6820,0.926491,1.199794,0.852198,-1.090513,0.559053,-0.040315
4.7020,0.929563,1.204106,0.849943,-1.092143,0.595154,-0.045571
4.7220,0.932179,1.208648,0.847071,-1.025213,0.593999,-0.046370
4.7420,0.934405,1.213321,0.843711,-1.158700,0.760917,-0.036418
4.7620,0.936476,1.218151,0.839742,-1.207156,0.960071,-0.006344
4.7820,0.939958,1.224294,0.836872,-1.493265,0.475753,0.006659
4.8020,0.944972,1.231079,0.835806,-1.998674,1.708364,0.004464
4.8220,0.950074,1.237275,0.835452,-1.954906,1.607025,-0.086611
4.8420,0.955391,1.242579,0.835903,-1.237178,1.066649,-0.089239
4.8620,0.961098,1.247136,0.835876,-0.827570,0.706099,-0.030408
4.8820,0.967143,1.251604,0.834676,-0.972530,0.975364,-0.024083
4.9020,0.974145,1.256085,0.831913,-1.294237,0.992374,-0.026985
4.9220,0.982262,1.260688,0.827171,-1.536545,0.767254,-0.086790
4.9420,0.988143,1.267537,0.825932,-1.812932,0.798820,-0.133768
4.9620,0.992860,1.273972,0.827896,-1.869908,1.107351,-0.138880
4.9820,0.997383,1.279471,0.831543,-1.745285,1.010483,-0.110681
5.0020,1.001856,1.284316,0.835895,-1.597324,0.769578,-0.074030
5.0220,1.006293,1.288721,0.840142,-1.519154,0.679825,-0.063122
5.0420,1.010624,1.292784,0.843838,-1.435983,0.711618,-0.062390
5.0620,1.014776,1.296545,0.846721,-1.273558,0.624592,-0.063761
5.0820,1.018744,1.299878,0.848223,-0.818564,0.379479,-0.058803
5.1020,1.022660,1.302685,0.847508,-0.992518,0.419305,-0.036583
5.1220,1.026450,1.305308,0.843754,-1.102200,0.650614,-0.000710
5.1420,1.029904,1.308320,0.836319,-1.228598,0.760556,0.004202
5.1620,1.035512,1.313372,0.827946,-1.551214,1.321808,-0.014828
5.1820,1.043595,1.320157,0.822790,-2.071649,1.442833,-0.079151
5.2020,1.051768,1.325698,0.819611,-1.567336,0.769811,-0.103571
5.2220,1.060007,1.329900,0.817673,-0.749757,0.594021,-0.071198
5.2420,1.068531,1.333088,0.815452,-1.356419,0.611644,-0.060082
5.2620,1.077308,1.336859,0.813684,-1.789086,0.485889,-0.118028
5.2820,1.085057,1.341494,0.815552,-1.864083,0.715757,-0.137012
5.3020,1.092207,1.345447,0.820145,-1.866096,1.005158,-0.129020
5.3220,1.099103,1.348792,0.826220,-1.833255,0.968276,-0.110814
5.3420,1.105908,1.351577,0.832734,-1.660880,0.830733,-0.071755
5.3620,1.112789,1.353810,0.838771,-1.369167,0.669738,-0.024755
5.3820,1.119759,1.355662,0.843278,-0.881946,0.582814,0.013250
5.4020,1.126828,1.357452,0.845359,-0.631033,0.596320,0.017366
5.4220,1.133603,1.359123,0.844014,-0.953676,0.556511,0.019769
5.4420,1.139910,1.360718,0.838584,-0.817403,0.762118,0.021847
5.4620,1.146206,1.362924,0.829348,-0.676452,1.004317,0.002010
5.4820,1.155281,1.367229,0.820212,-0.633374,0.774339,0.005700
5.5020,1.165725,1.374060,0.816051,-1.456686,0.692662,-0.050113
5.5220,1.175486,1.380257,0.816250,-2.058052,0.923294,-0.125073
5.5420,1.184564,1.385404,0.820181,-1.973191,0.829430,-0.128475
5.5620,1.192909,1.389964,0.826898,-1.847441,0.680210,-0.111174
5.5820,1.200751,1.393425,0.834344,-1.074376,0.437254,-0.036332
5.6020,1.208350,1.395292,0.839291,-1.734778,1.155889,0.071666
5.6220,1.214710,1.397249,0.839519,-1.405681,1.889156,0.059451
5.6420,1.220526,1.399986,0.835097,-1.016711,1.065045,-0.020441
5.6620,1.227366,1.403717,0.827342,-0.823960,1.401604,-0.025129
5.6820,1.237398,1.408798,0.819385,-1.532662,1.179038,-0.049349
5.7020,1.249118,1.414510,0.812135,-1.659720,1.081933,-0.077526
5.7220,1.257534,1.423714,0.813121,-1.180714,1.163965,-0.091642
5.7420,1.265017,1.430523,0.818271,-1.060646,1.445119,-0.084430
5.7620,1.272008,1.435681,0.824242,-1.315184,0.891804,-0.091850
5.7820,1.278371,1.440378,0.829809,-1.260977,0.751693,-0.061113
5.8020,1.284274,1.444724,0.834402,-1.186597,0.672899,-0.043074
5.8220,1.289801,1.448815,0.837718,-1.171065,0.705194,-0.055684
5.8420,1.294999,1.452736,0.839873,-1.151767,0.643963,-0.083331
5.8620,1.300181,1.456494,0.841034,-1.200822,0.651627,-0.088221
5.8820,1.305486,1.460046,0.841417,-1.212712,0.637619,-0.079692
5.9020,1.310710,1.463437,0.841320,-1.078480,0.639058,-0.063549
5.9220,1.315690,1.466711,0.840669,-0.960565,0.601063,-0.043274
5.9420,1.320310,1.469938,0.839101,-0.819757,0.796445,-0.032636
5.9620,1.324603,1.473169,0.836331,-0.948563,0.893926,-0.024170
5.9820,1.329674,1.476754,0.833088,-1.134135,0.563040,-0.006433
6.0020,1.336972,1.481129,0.831478,-1.384008,0.854559,-0.001346
6.0220,1.344475,1.485220,0.830189,-1.655559,1.468731,-0.040806
6.0420,1.351712,1.488941,0.829021,-1.379359,1.123082,-0.085299
6.0620,1.358927,1.492193,0.827996,-0.846114,0.526670,-0.076926
6.0820,1.366360,1.494975,0.826174,-0.633928,0.340110,-0.065520
6.1020,1.374403,1.497451,0.823151,-1.240916,0.326119,-0.078095
6.1220,1.383107,1.500576,0.819718,-1.705468,0.435519,-0.154736
6.1420,1.391203,1.504936,0.820445,-1.938325,0.869257,-0.159148
6.1620,1.398478,1.507914,0.823653,-1.996193,1.076424,-0.134362
6.1820,1.405112,1.510258,0.828212,-1.899167,1.002463,-0.115692
6.2020,1.411364,1.512100,0.833595,-1.678867,0.785836,-0.076674
6.2220,1.417343,1.513416,0.839062,-1.486271,0.653075,-0.052893
6.2420,1.423113,1.514463,0.843716,-1.205496,0.466986,-0.035276
6.2620,1.428759,1.515434,0.846854,-0.828014,0.298622,-0.041480
6.2820,1.434270,1.516146,0.847546,-0.583930,0.275386,-0.043816
6.3020,1.439750,1.516806,0.845236,-0.885816,0.362382,-0.034581
6.3220,1.445200,1.517879,0.839723,-0.933675,0.479775,-0.030218
6.3420,1.450623,1.519709,0.831170,-0.968496,0.551402,-0.038745
6.3620,1.458311,1.523014,0.823405,-1.054815,0.469007,-0.074990
6.3820,1.468053,1.526314,0.819817,-0.994570,0.498663,-0.120884
6.4020,1.477368,1.528174,0.818899,-1.703348,0.683081,-0.157613
6.4220,1.485934,1.529319,0.820523,-2.126093,0.743384,-0.156540
6.4420,1.494036,1.530377,0.824452,-1.993267,0.713159,-0.124474
6.4620,1.501933,1.531184,0.829511,-1.301682,0.596015,-0.081460
6.4820,1.509687,1.530743,0.833191,-2.065141,1.378531,0.027787
6.5020,1.516353,1.529861,0.832768,-2.075367,3.220416,0.073358
6.5220,1.522560,1.529801,0.826937,-1.132916,1.720321,-0.027303
6.5420,1.530907,1.531357,0.819458,-1.141138,1.006069,-0.032378
6.5620,1.542065,1.533303,0.812669,-1.083303,0.891933,-0.060089
6.5820,1.554418,1.534630,0.805463,-1.868182,0.884091,-0.056541
6.6020,1.566972,1.535996,0.797555,-1.933115,0.587098,-0.141437
6.6220,1.576983,1.541234,0.800298,-2.029151,1.133527,-0.124459
6.6420,1.587159,1.543156,0.806116,-1.809185,1.037184,-0.081396
6.6620,1.597297,1.544281,0.812999,-1.629590,0.815293,-0.004660
6.6820,1.607819,1.544701,0.819525,-0.965734,1.163840,0.050661
6.7020,1.617876,1.544510,0.823936,-1.619322,1.231011,0.074424
6.7220,1.627295,1.544759,0.824389,-2.136267,2.434629,0.063671
6.7420,1.637727,1.545408,0.818401,-1.685084,1.873029,0.040697
6.7620,1.649032,1.546462,0.806276,-2.078815,0.991511,-0.023731
6.7820,1.661195,1.547895,0.790295,-1.965335,1.907596,-0.193136
6.8020,1.675461,1.548931,0.773055,-3.424230,1.493317,-0.287832
6.8220,1.690611,1.555137,0.764696,-4.204975,1.126884,-0.320044
6.8420,1.707359,1.560872,0.768592,-3.725132,1.130288,-0.209888
6.8620,1.725547,1.562389,0.777061,-2.478441,1.459367,0.017854
6.8820,1.740621,1.558920,0.778888,-4.229616,4.284934,0.175594
6.9020,1.750857,1.554483,0.764920,-4.179564,4.081326,-0.047484
6.9220,1.760888,1.553611,0.736677,-3.875140,3.049710,-0.231566
6.9420,1.773070,1.556253,0.701254,-3.354793,2.709627,-0.184607
6.9620,1.787397,1.561576,0.663336,-2.755869,2.004882,-0.411820
6.9820,1.803522,1.570120,0.627399,-4.067071,1.853719,-0.575659
7.0020,1.822230,1.578067,0.596149,-5.079449,1.464173,-0.541731
7.0220,1.842254,1.587541,0.570629,-5.859591,1.749196,-0.673853
7.0420,1.862223,1.601430,0.552475,-4.320714,1.553252,-0.534931
7.0620,1.881989,1.612688,0.538395,-8.290566,6.804862,0.071442
7.0820,1.892561,1.613314,0.519211,-4.256537,5.592659,-0.053130
7.1020,1.898631,1.618870,0.490301,-3.659889,4.515397,-0.139845
7.1220,1.914134,1.635660,0.452224,-5.167909,3.650240,-0.154746
7.1420,1.931551,1.656006,0.409827,-3.742164,3.116199,-0.138654
7.1620,1.947092,1.674294,0.365438,-3.581678,1.738393,-0.302503
7.1820,1.957921,1.684729,0.329198,-2.981048,2.552487,-0.296968
7.2020,1.961786,1.685275,0.321997,-2.885774,1.620720,-0.380432
7.2220,1.962977,1.682200,0.321421,-5.067839,2.523204,-0.876574
7.2420,1.960832,1.676294,0.322098,-5.144689,2.533991,-0.887458
7.2620,1.955006,1.671664,0.314093,-3.758530,2.453413,-0.470258
7.2820,1.946008,1.674513,0.293772,-5.125397,3.438410,-0.575851
7.3020,1.936807,1.680227,0.270547,-3.822227,5.285959,-0.223672
7.3220,1.933923,1.683265,0.267848,-6.134665,5.649695,-0.662290
7.3420,1.933634,1.687289,0.271575,-4.392356,4.714134,-0.383955
7.3620,1.935393,1.690164,0.276293,-3.645878,5.916323,-0.275727
7.3820,1.937755,1.693577,0.279811,-2.909078,5.967049,-0.204499
7.4020,1.939727,1.698047,0.280034,-3.299331,7.652755,-0.252887
7.4220,1.940241,1.702629,0.280057,-3.052006,6.067531,-0.220422
7.4420,1.939556,1.705885,0.280447,-2.791918,5.339422,-0.095882
7.4620,1.939941,1.708819,0.280573,-2.591646,4.482961,0.015283
7.4820,1.937013,1.716631,0.281710,-2.775567,5.155611,-0.083769
7.5020,1.933032,1.725240,0.283237,-3.407015,4.388437,-0.119121
7.5220,1.930094,1.733014,0.280371,-2.552206,2.148422,-0.045778
7.5420,1.930305,1.737842,0.278642,-2.101866,1.637619,-0.226348
7.5620,1.933081,1.738143,0.281374,-2.374774,1.316027,-0.380767
7.5820,1.937672,1.736701,0.282483,-3.412971,1.316638,-0.527384
