t,root_x,root_y,root_z,action_min,action_max,action_mean
0.9020,0.208973,-0.002693,0.797759,-1.527262,2.083254,-0.001608
0.9220,0.220369,-0.005501,0.800288,-0.941392,1.795506,-0.006046
0.9420,0.231781,-0.008979,0.802076,-0.975091,1.651876,-0.005615
0.9620,0.244048,-0.012442,0.803339,-1.540060,1.461216,0.068443
0.9820,0.257221,-0.015771,0.805401,-1.902660,2.818405,0.085817
1.0020,0.270652,-0.018753,0.809649,-2.090602,2.709835,0.083745
1.0220,0.284182,-0.021803,0.815116,-1.995504,2.156532,0.024885
1.0420,0.297912,-0.024686,0.820257,-1.730380,1.626223,-0.054916
1.0620,0.312001,-0.027151,0.823761,-1.377951,1.694323,-0.057988
1.0820,0.326396,-0.028982,0.824748,-1.187569,1.587072,-0.034872
1.1020,0.341192,-0.030367,0.823610,-1.321232,1.782826,-0.021239
1.1220,0.356354,-0.031582,0.821409,-1.343728,1.924957,-0.015807
1.1420,0.371902,-0.032464,0.819289,-1.422059,1.913620,0.002871
1.1620,0.387714,-0.033358,0.816884,-1.361318,2.123038,0.066979
1.1820,0.403710,-0.033806,0.813720,-1.115999,2.248339,0.128965
1.2020,0.420338,-0.033348,0.809735,-0.600891,2.288265,0.180853
1.2220,0.437807,-0.031876,0.805088,-0.521073,1.869541,0.181687
1.2420,0.454622,-0.031563,0.802873,-1.176932,1.756860,0.024655
1.2620,0.471131,-0.031502,0.803690,-1.574731,1.827650,-0.030989
1.2820,0.486882,-0.031155,0.806921,-1.475707,1.505823,-0.008379
1.3020,0.501576,-0.031002,0.811978,-1.530931,1.278986,-0.012626
1.3220,0.515402,-0.031189,0.817552,-1.559170,1.586124,0.008235
1.3420,0.528712,-0.031525,0.822612,-1.397524,1.770020,0.017249
1.3620,0.541673,-0.032015,0.826631,-1.117008,1.771208,0.008249
1.3820,0.554331,-0.032777,0.829634,-1.193851,1.581956,-0.000315
1.4020,0.566941,-0.033894,0.831817,-1.308801,1.013170,-0.001556
1.4220,0.579734,-0.035423,0.833663,-1.468803,0.914068,-0.030191
1.4420,0.592856,-0.037486,0.835363,-1.656441,1.309456,-0.048008
1.4620,0.606223,-0.040038,0.836918,-1.820961,1.575518,-0.055248
1.4820,0.619782,-0.042931,0.838369,-1.957454,1.695746,-0.056633
1.5020,0.633598,-0.046120,0.839640,-2.008090,1.596419,-0.058308
1.5220,0.647789,-0.049574,0.840722,-1.958808,1.418380,-0.060829
1.5420,0.662441,-0.053260,0.841519,-1.785015,1.273251,-0.055629
1.5620,0.677538,-0.057191,0.841751,-1.540487,1.118220,-0.044863
1.5820,0.693020,-0.061426,0.841117,-1.260403,1.038169,-0.031152
1.6020,0.708807,-0.065965,0.839355,-0.942316,1.011911,-0.010263
1.6220,0.724795,-0.070772,0.836130,-0.966741,1.027001,0.017556
1.6420,0.740796,-0.075293,0.831884,-1.067899,1.122114,0.056030
1.6620,0.756110,-0.078915,0.828406,-1.390630,1.864121,0.020584
1.6820,0.769795,-0.080973,0.827772,-1.554137,1.874299,0.000674
1.7020,0.782725,-0.082946,0.829109,-1.423427,1.422969,-0.021444
1.7220,0.795261,-0.085034,0.831499,-1.300792,1.085047,-0.050505
1.7420,0.807553,-0.087089,0.834032,-1.365563,1.471847,-0.058991
1.7620,0.819656,-0.088934,0.836280,-1.493377,1.671598,-0.065634
1.7820,0.831680,-0.090487,0.838199,-1.520750,1.636237,-0.068240
1.8020,0.843749,-0.091754,0.839846,-1.512369,1.451220,-0.063969
1.8220,0.855955,-0.092685,0.841220,-1.546580,1.125366,-0.064515
1.8420,0.868202,-0.093303,0.842485,-1.575914,0.742588,-0.053466
1.8620,0.880627,-0.093669,0.843866,-1.646231,0.746454,-0.044879
1.8820,0.893302,-0.093818,0.845454,-1.698912,0.927332,-0.043192
1.9020,0.906227,-0.093775,0.847087,-1.782765,1.024412,-0.043410
1.9220,0.919439,-0.093469,0.848465,-1.792626,1.053342,-0.041440
1.9420,0.933002,-0.092819,0.849402,-1.725921,1.029047,-0.030640
1.9620,0.946923,-0.091778,0.849759,-1.556168,0.932292,-0.014387
1.9820,0.961161,-0.090299,0.849258,-1.278859,0.855199,0.010406
2.0020,0.975640,-0.088271,0.847558,-0.997069,0.918725,0.050153
2.0220,0.990409,-0.085540,0.844191,-1.139122,1.014104,0.076160
2.0420,1.005567,-0.082585,0.839173,-1.281010,1.380885,0.015100
2.0620,1.019398,-0.081669,0.837435,-1.464279,1.765584,-0.075945
2.0820,1.032241,-0.081107,0.838765,-1.273758,1.590276,-0.040272
2.1020,1.044543,-0.080397,0.841813,-1.129938,1.203159,-0.016272
2.1220,1.056299,-0.079747,0.845524,-1.048549,1.131448,0.009395
2.1420,1.067716,-0.079116,0.849055,-0.885166,1.319251,0.014502
2.1620,1.078914,-0.078464,0.851696,-0.942322,1.254057,0.018646
2.1820,1.089544,-0.078054,0.852796,-1.155431,1.131917,0.016898
2.2020,1.099589,-0.078353,0.851537,-1.199656,1.580759,0.032308
2.2220,1.109449,-0.079611,0.846952,-1.138599,1.428373,0.008359
2.2420,1.119430,-0.080678,0.840000,-1.290560,1.313453,-0.042585
2.2620,1.129546,-0.079466,0.836023,-1.414651,1.335096,-0.074082
2.2820,1.140711,-0.078267,0.834963,-1.446991,1.251018,-0.090886
2.3020,1.152864,-0.077303,0.836027,-1.375153,0.865784,-0.091690
2.3220,1.165718,-0.076324,0.838271,-1.447455,0.629178,-0.068372
2.3420,1.178677,-0.075211,0.840836,-1.494617,0.602814,-0.050455
2.3620,1.191418,-0.073867,0.843165,-1.518610,0.568787,-0.032604
2.3820,1.203998,-0.072113,0.844806,-1.476859,0.755823,-0.005826
2.4020,1.216629,-0.069760,0.845243,-1.259600,1.057972,0.036637
2.4220,1.229459,-0.066709,0.844165,-0.747852,1.254946,0.081751
2.4420,1.242770,-0.062985,0.841007,-0.712446,1.481421,0.119615
2.4620,1.255927,-0.058818,0.835620,-1.095459,1.912141,0.054629
2.4820,1.267053,-0.056811,0.832414,-1.574801,2.497332,0.034906
2.5020,1.277938,-0.055342,0.831036,-1.830257,3.297874,0.059001
2.5220,1.289236,-0.053807,0.830202,-1.913745,4.063115,0.075610
2.5420,1.300818,-0.052433,0.829307,-2.053282,4.923275,0.105127
2.5620,1.312483,-0.051364,0.827859,-2.110252,5.441776,0.107629
2.5820,1.324062,-0.050565,0.826124,-2.219006,5.583388,0.094517
2.6020,1.335792,-0.050180,0.824873,-2.393548,5.500797,0.058426
2.6220,1.348016,-0.050377,0.824586,-2.426209,5.357633,0.026763
2.6420,1.361080,-0.051095,0.825550,-2.257834,4.894063,-0.019074
2.6620,1.375203,-0.052173,0.828163,-1.885684,4.012438,-0.041791
2.6820,1.390224,-0.053269,0.832975,-1.956805,2.916838,-0.037973
2.7020,1.405477,-0.054137,0.840023,-2.027173,2.711626,-0.007062
2.7220,1.420288,-0.055502,0.848746,-2.034004,3.204251,0.029151
2.7420,1.434953,-0.057798,0.858547,-2.006542,3.499035,0.044060
2.7620,1.450241,-0.060580,0.868860,-1.812950,3.809389,0.045528
2.7820,1.466424,-0.064092,0.879537,-1.357418,4.363100,0.060434
2.8020,1.482639,-0.068346,0.891882,-0.890409,4.602549,0.075497
2.8220,1.499547,-0.074258,0.905009,-0.717766,3.653716,0.157872
2.8420,1.516397,-0.081189,0.916732,-0.670577,1.674158,0.241350
2.8620,1.528731,-0.086777,0.928437,-0.833984,3.135578,0.215289
2.8820,1.539873,-0.092024,0.940279,-0.799859,3.702498,0.152942
2.9020,1.551209,-0.096913,0.952079,-0.931233,4.247739,0.111675
2.9220,1.562492,-0.101415,0.963914,-1.025744,5.062558,0.147884
2.9420,1.573559,-0.105473,0.975603,-1.165497,5.676220,0.182576
2.9620,1.584346,-0.109012,0.987089,-1.280389,5.443494,0.192185
2.9820,1.594942,-0.112621,0.998086,-1.635327,4.933038,0.146110
3.0020,1.606017,-0.116910,1.006780,-1.792701,4.699325,0.084746
3.0220,1.617198,-0.121284,1.011875,-1.838639,4.821302,0.073767
3.0420,1.628530,-0.125311,1.013712,-1.689410,5.314854,0.128933
3.0620,1.638965,-0.127737,1.014346,-1.604116,5.502784,0.159880
3.0820,1.649215,-0.128564,1.015859,-1.513545,5.049349,0.130295
3.1020,1.660126,-0.129054,1.018909,-1.561593,4.337555,0.089343
3.1220,1.671379,-0.129946,1.023071,-1.638825,3.843157,0.087086
3.1420,1.682477,-0.131114,1.027289,-1.683812,3.651008,0.104619
3.1620,1.693682,-0.132127,1.030680,-1.715439,3.534271,0.128512
3.1820,1.704991,-0.132477,1.033365,-1.730179,3.410731,0.149642
3.2020,1.716531,-0.132300,1.035670,-1.646551,3.066247,0.152104
3.2220,1.728240,-0.131839,1.038018,-1.549423,2.670793,0.148151
3.2420,1.739894,-0.131261,1.040608,-1.552566,2.391902,0.139440
3.2620,1.751672,-0.130709,1.042993,-1.634313,2.277327,0.126568
3.2820,1.763674,-0.129973,1.044703,-1.732750,2.308545,0.115398
3.3020,1.775556,-0.129440,1.045987,-1.747762,2.710607,0.126943
3.3220,1.786621,-0.129574,1.048162,-1.674367,3.220253,0.147331
3.3420,1.797281,-0.129818,1.051599,-1.504877,3.699605,0.162234
3.3620,1.807819,-0.129986,1.056687,-1.274496,4.111546,0.178829
3.3820,1.818337,-0.130241,1.063617,-1.259955,4.393817,0.190874
3.4020,1.828770,-0.130862,1.072103,-1.278918,4.497830,0.191635
3.4220,1.838930,-0.131605,1.082169,-1.250830,4.694933,0.200024
3.4420,1.849328,-0.132089,1.093895,-1.129961,4.784329,0.213763
3.4620,1.860077,-0.131913,1.106892,-0.931865,4.734611,0.218246
3.4820,1.870997,-0.130970,1.120505,-0.839458,3.469970,0.190658
3.5020,1.882055,-0.129299,1.132821,-1.044196,2.310228,0.135154
3.5220,1.892865,-0.127833,1.143021,-1.097970,3.323807,0.112023
3.5420,1.903709,-0.127045,1.151448,-1.527164,4.130954,0.111675
3.5620,1.915219,-0.127015,1.158458,-2.007823,4.679212,0.118453
3.5820,1.927498,-0.127451,1.164738,-2.216438,5.054279,0.118153
3.6020,1.940255,-0.128013,1.170717,-2.221470,5.319731,0.103446
3.6220,1.953264,-0.128540,1.176542,-2.230305,5.429409,0.067700
3.6420,1.966306,-0.129475,1.182649,-2.178311,5.261717,0.024072
3.6620,1.979847,-0.131165,1.189503,-2.000689,4.826413,-0.023020
3.6820,1.994164,-0.133543,1.197403,-1.639811,4.049577,-0.062753
3.7020,2.008881,-0.136417,1.206754,-1.664817,3.269998,-0.084236
3.7220,2.023896,-0.139451,1.217454,-1.825493,2.637342,-0.070284
3.7420,2.039100,-0.142657,1.228911,-1.875513,2.249797,-0.041666
3.7620,2.054175,-0.146361,1.240801,-1.866196,2.656320,-0.009324
3.7820,2.069439,-0.150137,1.252718,-1.695604,3.108954,0.020525
3.8020,2.085097,-0.154453,1.264258,-1.406370,3.436897,0.044480
3.8220,2.100780,-0.159516,1.275929,-0.850024,3.804787,0.071789
3.8420,2.116301,-0.165624,1.288257,-0.508963,3.552794,0.107017
3.8620,2.131058,-0.172882,1.300085,-0.561018,1.283268,0.222206
3.8820,2.142568,-0.178729,1.312117,-0.720836,2.845517,0.219246
3.9020,2.153764,-0.184122,1.323936,-0.795958,3.625249,0.169361
3.9220,2.165006,-0.189466,1.335532,-0.867184,4.123489,0.109430
3.9420,2.176050,-0.194564,1.347124,-1.033688,4.752262,0.109692
3.9620,2.186941,-0.199261,1.358605,-1.211430,5.410855,0.147489
3.9820,2.197768,-0.203354,1.369822,-1.301163,5.638993,0.157579
4.0020,2.208285,-0.206991,1.380908,-1.547460,5.346657,0.142561
4.0220,2.218755,-0.210862,1.391228,-1.744914,4.982279,0.090072
4.0420,2.229579,-0.215110,1.399527,-1.803209,4.718983,0.053124
4.0620,2.240799,-0.219391,1.405167,-1.761546,4.653308,0.063042
4.0820,2.252202,-0.223212,1.408533,-1.674725,4.745990,0.091145
4.1020,2.263253,-0.225819,1.411130,-1.557630,4.632717,0.102936
4.1220,2.274295,-0.227281,1.414482,-1.426493,4.183564,0.098198
4.1420,2.285561,-0.228161,1.419198,-1.340775,3.618684,0.090065
4.1620,2.296874,-0.229025,1.424840,-1.367474,3.199880,0.092840
4.1820,2.308098,-0.229880,1.430315,-1.470087,2.976687,0.103670
4.2020,2.319370,-0.230426,1.434721,-1.595526,2.915725,0.120889
4.2220,2.330712,-0.230499,1.437692,-1.681814,2.796832,0.128250
4.2420,2.342155,-0.230157,1.439556,-1.731535,2.635881,0.129944
4.2620,2.353700,-0.229543,1.440795,-1.722856,2.380037,0.125583
4.2820,2.364918,-0.229224,1.442410,-1.683320,2.591903,0.125599
4.3020,2.375347,-0.229527,1.445545,-1.589084,2.883044,0.141656
4.3220,2.385269,-0.229862,1.450110,-1.527062,3.060703,0.151756
4.3420,2.395018,-0.229898,1.455700,-1.481909,3.182534,0.155983
4.3620,2.404836,-0.229624,1.461733,-1.430996,3.271337,0.150092
4.3820,2.414795,-0.229167,1.467700,-1.381515,3.337763,0.138393
4.4020,2.424848,-0.228637,1.473281,-1.329257,3.351562,0.124004
4.4220,2.435138,-0.228052,1.478345,-1.348484,3.401352,0.116154
4.4420,2.445732,-0.227433,1.483006,-1.301820,3.730817,0.125843
4.4620,2.456296,-0.226561,1.487745,-1.186274,4.142367,0.151082
4.4820,2.466042,-0.225398,1.493756,-1.029077,4.520718,0.180289
4.5020,2.475564,-0.223844,1.502140,-0.775300,4.684120,0.202722
4.5220,2.485457,-0.221424,1.512977,-0.780972,3.552869,0.187951
4.5420,2.495846,-0.218019,1.524667,-1.072129,2.220435,0.127543
4.5620,2.505985,-0.214619,1.535323,-1.154226,3.563586,0.118621
4.5820,2.516536,-0.211950,1.544825,-1.637270,4.157179,0.125203
4.6020,2.527799,-0.210050,1.553512,-2.081130,4.603004,0.138057
4.6220,2.539986,-0.208577,1.561867,-2.230404,4.977583,0.144123
4.6420,2.552729,-0.207432,1.569909,-2.230389,5.181417,0.117953
4.6620,2.565674,-0.206611,1.577683,-2.264897,5.146548,0.068553
4.6820,2.578845,-0.206194,1.585582,-2.211639,4.840966,0.022121
4.7020,2.592578,-0.206271,1.594099,-1.848565,4.148354,-0.010930
4.7220,2.606854,-0.206796,1.603754,-1.537052,3.332649,-0.048848
4.7420,2.621542,-0.207466,1.614549,-1.744470,2.573737,-0.053770
4.7620,2.636191,-0.208400,1.626413,-1.863734,2.688697,-0.037828
4.7820,2.650635,-0.209998,1.639164,-1.919133,3.158409,-0.013270
4.8020,2.665185,-0.212186,1.652485,-1.849470,3.393142,0.005466
4.8220,2.680246,-0.214746,1.666008,-1.553977,3.836550,0.026318
4.8420,2.695330,-0.217182,1.680382,-1.063754,4.382406,0.052878
4.8620,2.710570,-0.220633,1.695850,-0.573657,4.220283,0.097355
4.8820,2.726397,-0.225652,1.710501,-0.951724,1.946299,0.202106
4.9020,2.739314,-0.229994,1.723630,-0.663184,2.907462,0.243720
4.9220,2.750635,-0.233401,1.736403,-0.748079,3.731429,0.194396
4.9420,2.762023,-0.236929,1.748468,-0.821357,4.227358,0.137101
4.9620,2.773507,-0.240366,1.760160,-1.044930,4.793058,0.113148
4.9820,2.784897,-0.243486,1.771429,-1.389422,5.543894,0.157078
5.0020,2.796260,-0.246039,1.782018,-1.457427,5.734271,0.174781
5.0220,2.807414,-0.248140,1.792141,-1.579683,5.270535,0.158338
5.0420,2.818565,-0.250359,1.801579,-1.734746,4.858480,0.103281
5.0620,2.830201,-0.252823,1.809022,-1.732373,4.678193,0.068547
5.0820,2.842055,-0.254991,1.813976,-1.682855,4.561664,0.074894
5.1020,2.853993,-0.256334,1.817083,-1.581317,4.535677,0.084033
5.1220,2.866120,-0.256653,1.819262,-1.491146,4.357370,0.084061
5.1420,2.878447,-0.256198,1.821336,-1.437966,3.995126,0.077584
5.1620,2.890778,-0.255271,1.823788,-1.435534,3.553759,0.072546
5.1820,2.903141,-0.254192,1.826376,-1.506321,3.325714,0.084001
5.2020,2.915261,-0.252758,1.828981,-1.552908,3.105706,0.097702
5.2220,2.927325,-0.250932,1.831481,-1.609682,2.871031,0.101901
5.2420,2.939518,-0.248782,1.833713,-1.636046,2.553580,0.099742
5.2620,2.951796,-0.246330,1.835628,-1.624662,2.206870,0.090697
5.2820,2.963940,-0.243908,1.837590,-1.575013,2.068734,0.096519
5.3020,2.974947,-0.242308,1.841297,-1.480931,2.386093,0.121834
5.3220,2.985315,-0.241173,1.846726,-1.417306,2.635792,0.147862
5.3420,2.995340,-0.239930,1.853410,-1.406637,2.682964,0.163154
5.3620,3.005241,-0.238474,1.860606,-1.445664,2.600491,0.163669
5.3820,3.015168,-0.236822,1.867354,-1.537427,2.564522,0.156869
5.4020,3.025188,-0.234908,1.872815,-1.676065,2.441241,0.132615
5.4220,3.035357,-0.232824,1.876491,-1.765402,2.427229,0.115729
5.4420,3.045720,-0.230660,1.878173,-1.832019,2.497222,0.104787
5.4620,3.056185,-0.228378,1.878097,-1.846198,2.624647,0.093670
5.4820,3.066627,-0.225949,1.876913,-1.750528,2.851235,0.097213
5.5020,3.076878,-0.223354,1.875468,-1.587702,3.200161,0.110051
5.5220,3.086860,-0.220550,1.874625,-1.409808,3.488177,0.119300
5.5420,3.096589,-0.217517,1.875102,-1.249408,3.685131,0.134671
5.5620,3.106111,-0.214271,1.877268,-1.180155,3.905058,0.154766
5.5820,3.115491,-0.210756,1.881173,-1.072491,4.071542,0.174456
5.6020,3.124728,-0.206858,1.886696,-0.941307,4.124533,0.189172
5.6220,3.133228,-0.202770,1.894182,-0.803297,4.096720,0.198312
5.6420,3.142037,-0.198397,1.903779,-0.535004,3.549899,0.189894
5.6620,3.151591,-0.193180,1.914136,-1.001105,1.201779,0.120861
5.6820,3.161050,-0.187118,1.924037,-1.273618,2.780845,0.120513
5.7020,3.170943,-0.181499,1.933653,-1.219599,3.371817,0.128147
5.7220,3.181827,-0.176919,1.943093,-1.505919,3.582416,0.119083
5.7420,3.193894,-0.172899,1.952752,-1.673315,3.801095,0.118027
5.7620,3.206833,-0.169255,1.962585,-1.599476,3.648405,0.094984
5.7820,3.220143,-0.165753,1.972472,-1.534554,3.017824,0.054085
5.8020,3.233574,-0.162072,1.982505,-1.426019,2.207118,0.014918
5.8220,3.247103,-0.158417,1.992665,-1.068222,1.624568,-0.009885
5.8420,3.260554,-0.154971,2.002844,-1.281655,1.713975,-0.016094
5.8620,3.273978,-0.151859,2.012341,-1.516562,1.693892,-0.010367
5.8820,3.287593,-0.149004,2.020268,-1.656104,1.909029,-0.000508
5.9020,3.301462,-0.146100,2.026120,-1.665445,1.869403,-0.001261
5.9220,3.315486,-0.143025,2.030047,-1.592793,2.216523,-0.009738
5.9420,3.329720,-0.139938,2.032493,-1.379031,2.717268,-0.005564
5.9620,3.344174,-0.137130,2.033950,-0.964406,3.215255,0.014441
5.9820,3.358815,-0.134928,2.034929,-0.959277,3.447093,0.065124
6.0020,3.373784,-0.133609,2.035673,-0.879180,2.261384,0.125538
6.0220,3.389774,-0.133535,2.034810,-0.977172,2.144126,0.147107
6.0420,3.405557,-0.133520,2.031166,-1.398730,2.095309,0.096152
6.0620,3.419642,-0.131883,2.028041,-1.548067,2.165068,0.031466
6.0820,3.431682,-0.129214,2.026336,-1.598014,2.373511,-0.020466
6.1020,3.442323,-0.126297,2.026477,-1.348114,2.606533,-0.039527
6.1220,3.452861,-0.123831,2.027184,-1.258511,2.815291,-0.026334
6.1420,3.463132,-0.121406,2.027845,-1.326729,2.915480,-0.004565
6.1620,3.473180,-0.118809,2.028236,-1.214818,2.488871,-0.007177
6.1820,3.482965,-0.116107,2.028875,-1.258218,2.085959,-0.026714
6.2020,3.492858,-0.113264,2.029788,-1.354895,1.859325,-0.023639
6.2220,3.503157,-0.110134,2.030901,-1.396298,1.635822,-0.020605
6.2420,3.513974,-0.106735,2.032143,-1.418206,1.322413,-0.024015
6.2620,3.525008,-0.103024,2.033773,-1.509724,1.331218,-0.028247
6.2820,3.536294,-0.099067,2.035778,-1.584990,1.335714,-0.030608
6.3020,3.547969,-0.094863,2.037895,-1.612197,1.309941,-0.026677
6.3220,3.559877,-0.090326,2.040258,-1.636040,1.242716,-0.026736
6.3420,3.572165,-0.085571,2.042634,-1.627705,1.157982,-0.029462
6.3620,3.584909,-0.080570,2.044819,-1.590038,1.120650,-0.030356
6.3820,3.598175,-0.075318,2.046591,-1.562905,1.077600,-0.028084
6.4020,3.611757,-0.069745,2.047868,-1.564523,1.036919,-0.028173
6.4220,3.625641,-0.063914,2.048525,-1.539250,0.978634,-0.030027
6.4420,3.639839,-0.057862,2.048495,-1.495607,0.951909,-0.023128
6.4620,3.654316,-0.051547,2.047773,-1.386262,1.054488,-0.006728
6.4820,3.669028,-0.044976,2.046203,-1.256373,1.219442,0.014313
6.5020,3.683948,-0.038098,2.043664,-1.015997,1.386931,0.042323
6.5220,3.699010,-0.030852,2.039930,-0.684005,1.539863,0.081570
6.5420,3.714096,-0.023053,2.034740,-0.728085,1.493586,0.108555
6.5620,3.729445,-0.014422,2.027876,-0.847937,0.983193,0.107948
6.5820,3.745023,-0.005978,2.021165,-1.746995,1.470575,-0.045580
6.6020,3.758729,0.000066,2.018585,-2.059608,1.618056,-0.104719
6.6220,3.771477,0.005711,2.019388,-1.827183,1.208368,-0.059992
6.6420,3.783790,0.011194,2.022086,-1.738408,1.486585,-0.054482
6.6620,3.795709,0.016285,2.025420,-1.567958,1.749895,-0.018276
6.6820,3.807501,0.021055,2.028558,-1.337177,1.936222,0.007875
6.7020,3.819233,0.025509,2.030981,-1.128242,1.976250,0.004784
6.7220,3.830881,0.029478,2.032749,-1.165172,1.801041,0.001573
6.7420,3.842626,0.033069,2.033919,-1.234802,1.226694,-0.004082
6.7620,3.854532,0.036382,2.034939,-1.402795,0.823927,-0.021641
6.7820,3.866704,0.039319,2.035904,-1.565291,1.120458,-0.025682
6.8020,3.879124,0.041904,2.036871,-1.698426,1.335182,-0.031345
6.8220,3.891838,0.044264,2.037818,-1.841616,1.480000,-0.036643
6.8420,3.904858,0.046435,2.038669,-1.959130,1.501156,-0.040910
6.8620,3.918296,0.048407,2.039332,-2.001329,1.446239,-0.044553
6.8820,3.932253,0.050258,2.039786,-1.967825,1.311027,-0.048932
6.9020,3.946732,0.052026,2.039886,-1.875833,1.154687,-0.049974
6.9220,3.961731,0.053796,2.039531,-1.732595,1.208727,-0.046392
6.9420,3.977171,0.055543,2.038683,-1.567040,1.421332,-0.039971
6.9620,3.992954,0.057206,2.037234,-1.338373,1.663410,-0.022248
6.9820,4.009016,0.058736,2.035028,-1.042338,1.859478,0.004518
7.0020,4.025309,0.059984,2.031942,-0.701937,1.984146,0.036260
7.0220,4.041920,0.060756,2.027801,-0.696144,2.041693,0.075883
7.0420,4.059140,0.060958,2.023013,-0.856785,1.407027,0.115599
7.0620,4.076102,0.061643,2.019457,-1.784131,2.090357,0.058170
7.0820,4.090239,0.063705,2.019445,-1.747375,1.987660,0.014909
7.1020,4.103378,0.065546,2.021915,-1.647289,1.354851,-0.030368
7.1220,4.116178,0.066980,2.025372,-1.520910,1.439968,-0.060511
7.1420,4.128529,0.068285,2.028620,-1.227681,1.915684,-0.057805
7.1620,4.140388,0.069696,2.031058,-1.332425,2.141293,-0.044110
7.1820,4.151766,0.071435,2.032935,-1.319774,2.033883,-0.038301
7.2020,4.163006,0.073387,2.034483,-1.264184,1.752126,-0.031998
7.2220,4.174239,0.075616,2.035814,-1.305504,1.439120,-0.033975
7.2420,4.185524,0.078117,2.037028,-1.370324,1.029803,-0.025397
7.2620,4.197014,0.080888,2.038512,-1.466539,1.126808,-0.021763
7.2820,4.208796,0.083951,2.040359,-1.594301,1.314831,-0.028781
7.3020,4.220903,0.087308,2.042358,-1.721008,1.411996,-0.038417
7.3220,4.233299,0.091038,2.044301,-1.794743,1.413485,-0.044712
7.3420,4.246067,0.095106,2.045877,-1.793349,1.366803,-0.039733
7.3620,4.259179,0.099548,2.046989,-1.707136,1.268194,-0.028365
7.3820,4.272632,0.104389,2.047491,-1.576077,1.156640,-0.015464
7.4020,4.286374,0.109656,2.047183,-1.394808,1.072429,0.000492
7.4220,4.300342,0.115409,2.045848,-1.159690,1.068450,0.018062
7.4420,4.314510,0.121725,2.043261,-0.968320,1.150510,0.041413
7.4620,4.328829,0.128145,2.039642,-0.985647,1.323332,0.074674
7.4820,4.343149,0.134175,2.035890,-1.078277,1.364604,0.064734
7.5020,4.356579,0.139535,2.033432,-1.489082,1.665750,-0.053730
